Date/Time	Latitude_N	Longitude_E	SWD [W/m**2]	PAR down above surface W/m2	PAR just below surf (W/m2)	PAR just below surface (µmol)
2015-06-19T23:25	81.3379	13.5903	76	35.72	41.14944	188.8759296
2015-06-19T23:35	81.338	13.5901	76	35.72	41.14944	188.8759296
2015-06-19T23:45	81.338	13.5901	76	35.72	41.14944	188.8759296
2015-06-19T23:55	81.338	13.5901	77	36.19	41.69088	191.3611392
2015-06-20T00:05	81.338	13.5903	78	36.66	42.23232	193.8463488
2015-06-20T00:15	81.338	13.5907	79	37.13	42.77376	196.3315584
2015-06-20T00:25	81.3381	13.5912	78	36.66	42.23232	193.8463488
2015-06-20T00:35	81.3381	13.592	76	35.72	41.14944	188.8759296
2015-06-20T00:45	81.3381	13.5929	73	34.31	39.52512	181.4203008
2015-06-20T00:55	81.3382	13.5939	74	34.78	40.06656	183.9055104
2015-06-20T01:05	81.3382	13.595	78	36.66	42.23232	193.8463488
2015-06-20T01:15	81.3383	13.5964	81	38.07	43.85664	201.3019776
2015-06-20T01:25	81.3383	13.5979	81	38.07	43.85664	201.3019776
2015-06-20T01:35	81.3384	13.5995	79	37.13	42.77376	196.3315584
2015-06-20T01:45	81.3385	13.6011	83	39.01	44.93952	206.2723968
2015-06-20T01:55	81.3387	13.6028	92	43.24	49.81248	228.6392832
2015-06-20T02:05	81.3388	13.6045	97	45.59	52.51968	241.0653312
2015-06-20T02:15	81.339	13.6062	97	45.59	52.51968	241.0653312
2015-06-20T02:25	81.3393	13.608	103	48.41	55.76832	255.9765888
2015-06-20T02:35	81.3395	13.6098	98	46.06	53.06112	243.5505408
2015-06-20T02:45	81.3398	13.6118	101	47.47	54.68544	251.0061696
2015-06-20T02:55	81.34	13.6139	105	49.35	56.8512	260.947008
2015-06-20T03:05	81.3403	13.6161	105	49.35	56.8512	260.947008
2015-06-20T03:15	81.3405	13.6184	108	50.76	58.47552	268.4026368
2015-06-20T03:25	81.3408	13.6209	114	53.58	61.72416	283.3138944
2015-06-20T03:35	81.341	13.6234	121	56.87	65.51424	300.7103616
2015-06-20T03:45	81.3412	13.6261	131	61.57	70.92864	325.5624576
2015-06-20T03:55	81.3415	13.6289	145	68.15	78.5088	360.355392
2015-06-20T04:05	81.3417	13.6318	139	65.33	75.26016	345.4441344
2015-06-20T04:15	81.3419	13.635	117	54.99	63.34848	290.7695232
2015-06-20T04:25	81.3422	13.6382	105	49.35	56.8512	260.947008
2015-06-20T04:35	81.3425	13.6415	136	63.92	73.63584	337.9885056
2015-06-20T04:45	81.3427	13.6447	154	72.38	83.38176	382.7222784
2015-06-20T04:55	81.343	13.6476	171	80.37	92.58624	424.9708416
2015-06-20T05:05	81.3433	13.6506	173	81.31	93.66912	429.9412608
2015-06-20T05:15	81.3436	13.6536	178	83.66	96.37632	442.3673088
2015-06-20T05:25	81.3439	13.6567	167	78.49	90.42048	415.0300032
2015-06-20T05:35	81.3442	13.66	172	80.84	93.12768	427.4560512
2015-06-20T05:45	81.3445	13.6635	177	83.19	95.83488	439.8820992
2015-06-20T05:55	81.3448	13.667	193	90.71	104.49792	479.6454528
2015-06-20T06:05	81.3451	13.6704	192	90.24	103.95648	477.1602432
2015-06-20T06:15	81.3454	13.6738	196	92.12	106.12224	487.1010816
2015-06-20T06:25	81.3457	13.6771	186	87.42	100.70784	462.2489856
2015-06-20T06:35	81.3459	13.6801	214	100.58	115.86816	531.8348544
2015-06-20T06:45	81.3462	13.6829	219	102.93	118.57536	544.2609024
2015-06-20T06:55	81.3464	13.6854	200	94	108.288	497.04192
2015-06-20T07:05	81.3466	13.6877	208	97.76	112.61952	516.9235968
2015-06-20T07:15	81.3469	13.6898	226	106.22	122.36544	561.6573696
2015-06-20T07:25	81.3471	13.6917	292	137.24	158.10048	725.6812032
2015-06-20T07:35	81.3474	13.6934	322	151.34	174.34368	800.2374912
2015-06-20T07:45	81.3476	13.695	287	134.89	155.39328	713.2551552
2015-06-20T07:55	81.3478	13.6962	254	119.38	137.52576	631.2432384
2015-06-20T08:05	81.348	13.6974	279	131.13	151.06176	693.3734784
2015-06-20T08:15	81.3482	13.6983	281	132.07	152.14464	698.3438976
2015-06-20T08:25	81.3484	13.6991	313	147.11	169.47072	777.8706048
2015-06-20T08:35	81.3485	13.6997	322	151.34	174.34368	800.2374912
2015-06-20T08:45	81.3487	13.7004	311	146.17	168.38784	772.9001856
2015-06-20T08:55	81.3487	13.7011	305	143.35	165.1392	757.988928
2015-06-20T09:05	81.3488	13.7016	303	142.41	164.05632	753.0185088
2015-06-20T09:15	81.3489	13.7019	310	145.7	167.8464	770.414976
2015-06-20T09:25	81.349	13.702	312	146.64	168.92928	775.3853952
2015-06-20T09:35	81.3491	13.7018	312	146.64	168.92928	775.3853952
2015-06-20T09:45	81.3492	13.7016	308	144.76	166.76352	765.4445568
2015-06-20T09:55	81.3492	13.7012	306	143.82	165.68064	760.4741376
2015-06-20T10:05	81.3492	13.7006	291	136.77	157.55904	723.1959936
2015-06-20T10:15	81.3491	13.7001	297	139.59	160.80768	738.1072512
2015-06-20T10:25	81.3491	13.6995	316	148.52	171.09504	785.3262336
2015-06-20T10:35	81.3491	13.6988	299	140.53	161.89056	743.0776704
2015-06-20T10:45	81.3491	13.6977	302	141.94	163.51488	750.5332992
2015-06-20T10:55	81.349	13.6967	300	141	162.432	745.56288
2015-06-20T11:05	81.349	13.6957	308	144.76	166.76352	765.4445568
2015-06-20T11:15	81.349	13.6945	321	150.87	173.80224	797.7522816
2015-06-20T11:25	81.3489	13.6935	340	159.8	184.0896	844.971264
2015-06-20T11:35	81.3487	13.6924	319	149.93	172.71936	792.7818624
2015-06-20T11:45	81.3486	13.6912	296	139.12	160.26624	735.6220416
2015-06-20T11:55	81.3485	13.6899	255	119.85	138.0672	633.728448
2015-06-20T12:05	81.3483	13.6887	236	110.92	127.77984	586.5094656
2015-06-20T12:15	81.3482	13.6875	313	147.11	169.47072	777.8706048
2015-06-20T12:25	81.348	13.6864	338	158.86	183.00672	840.0008448
2015-06-20T12:35	81.3478	13.6852	327	153.69	177.05088	812.6635392
2015-06-20T12:45	81.3476	13.6841	334	156.98	180.84096	830.0600064
2015-06-20T12:55	81.3474	13.6829	333	156.51	180.29952	827.5747968
2015-06-20T13:05	81.3472	13.6818	324	152.28	175.42656	805.2079104
2015-06-20T13:15	81.347	13.6808	342	160.74	185.17248	849.9416832
2015-06-20T13:25	81.3469	13.6798	354	166.38	191.66976	879.7641984
2015-06-20T13:35	81.3467	13.6788	338	158.86	183.00672	840.0008448
2015-06-20T13:45	81.3465	13.6778	334	156.98	180.84096	830.0600064
2015-06-20T13:55	81.3463	13.6769	308	144.76	166.76352	765.4445568
2015-06-20T14:05	81.3461	13.676	309	145.23	167.30496	767.9297664
2015-06-20T14:15	81.3459	13.6752	288	135.36	155.93472	715.7403648
2015-06-20T14:25	81.3458	13.6743	311	146.17	168.38784	772.9001856
2015-06-20T14:35	81.3456	13.6735	311	146.17	168.38784	772.9001856
2015-06-20T14:45	81.3454	13.6727	283	133.01	153.22752	703.3143168
2015-06-20T14:55	81.3453	13.6719	266	125.02	144.02304	661.0657536
2015-06-20T15:05	81.3451	13.6711	272	127.84	147.27168	675.9770112
2015-06-20T15:15	81.345	13.6704	267	125.49	144.56448	663.5509632
2015-06-20T15:25	81.3449	13.6697	258	121.26	139.69152	641.1840768
2015-06-20T15:35	81.3448	13.669	259	121.73	140.23296	643.6692864
2015-06-20T15:45	81.3447	13.6683	258	121.26	139.69152	641.1840768
2015-06-20T15:55	81.3446	13.6675	258	121.26	139.69152	641.1840768
2015-06-20T16:05	81.3446	13.6668	249	117.03	134.81856	618.8171904
2015-06-20T16:15	81.3445	13.6661	235	110.45	127.2384	584.024256
2015-06-20T16:25	81.3444	13.6653	233	109.51	126.15552	579.0538368
2015-06-20T16:35	81.3444	13.6646	226	106.22	122.36544	561.6573696
2015-06-20T16:45	81.3443	13.6639	212	99.64	114.78528	526.8644352
2015-06-20T16:55	81.3442	13.663	217	101.99	117.49248	539.2904832
2015-06-20T17:05	81.3442	13.6623	201	94.47	108.82944	499.5271296
2015-06-20T17:15	81.3441	13.6615	187	87.89	101.24928	464.7341952
2015-06-20T17:25	81.3441	13.6607	201	94.47	108.82944	499.5271296
2015-06-20T17:35	81.344	13.6597	187	87.89	101.24928	464.7341952
2015-06-20T17:45	81.344	13.6588	182	85.54	98.54208	452.3081472
2015-06-20T17:55	81.344	13.6577	177	83.19	95.83488	439.8820992
2015-06-20T18:05	81.3439	13.6567	174	81.78	94.21056	432.4264704
2015-06-20T18:15	81.3439	13.6555	160	75.2	86.6304	397.633536
2015-06-20T18:25	81.3439	13.6542	151	70.97	81.75744	375.2666496
2015-06-20T18:35	81.3438	13.6529	137	64.39	74.17728	340.4737152
2015-06-20T18:45	81.3438	13.6515	135	63.45	73.0944	335.503296
2015-06-20T18:55	81.3438	13.6499	133	62.51	72.01152	330.5328768
2015-06-20T19:05	81.3438	13.6483	129	60.63	69.84576	320.5920384
2015-06-20T19:15	81.3438	13.6467	126	59.22	68.22144	313.1364096
2015-06-20T19:25	81.3438	13.645	123	57.81	66.59712	305.6807808
2015-06-20T19:35	81.3438	13.6431	114	53.58	61.72416	283.3138944
2015-06-20T19:45	81.3438	13.6411	120	56.4	64.9728	298.225152
2015-06-20T19:55	81.3438	13.6391	109	51.23	59.01696	270.8878464
2015-06-20T20:05	81.3438	13.6369	106	49.82	57.39264	263.4322176
2015-06-20T20:15	81.3438	13.6348	103	48.41	55.76832	255.9765888
2015-06-20T20:25	81.3438	13.6326	111	52.17	60.09984	275.8582656
2015-06-20T20:35	81.3438	13.6303	120	56.4	64.9728	298.225152
2015-06-20T20:45	81.3438	13.6278	115	54.05	62.2656	285.799104
2015-06-20T20:55	81.3418	13.6265	118	55.46	63.88992	293.2547328
2015-06-20T21:05	81.3262	13.6228	122	57.34	66.05568	303.1955712
2015-06-20T21:15	81.3108	13.6354	153	71.91	82.84032	380.2370688
2015-06-20T21:25	81.3043	13.6485	155	72.85	83.9232	385.207488
2015-06-20T21:35	81.2943	13.7134	207	97.29	112.07808	514.4383872
2015-06-20T21:45	81.2953	13.6984	151	70.97	81.75744	375.2666496
2015-06-20T21:55	81.3068	13.6319	222	104.34	120.19968	551.7165312
2015-06-20T22:05	81.3204	13.6171	225	105.75	121.824	559.17216
2015-06-20T22:15	81.3364	13.6261	241	113.27	130.48704	598.9355136
2015-06-20T22:25	81.3433	13.5955	228	107.16	123.44832	566.6277888
2015-06-20T22:35	81.3417	13.5963	177	83.19	95.83488	439.8820992
2015-06-20T22:45	81.3414	13.595	133	62.51	72.01152	330.5328768
2015-06-20T22:55	81.3381	13.5996	142	66.74	76.88448	352.8997632
2015-06-20T23:05	81.3355	13.6037	199	93.53	107.74656	494.5567104
2015-06-20T23:15	81.3302	13.6061	200	94	108.288	497.04192
2015-06-20T23:25	81.3243	13.6069	280	131.6	151.6032	695.858688
2015-06-20T23:35	81.3186	13.6041	282	132.54	152.68608	700.8291072
2015-06-20T23:45	81.3131	13.5985	197	92.59	106.66368	489.5862912
2015-06-20T23:55	81.3075	13.6039	238	111.86	128.86272	591.4798848
2015-06-21T00:05	81.3027	13.6244	268	125.96	145.10592	666.0361728
2015-06-21T00:15	81.2987	13.6493	265	124.55	143.4816	658.580544
2015-06-21T00:25	81.2952	13.6726	268	125.96	145.10592	666.0361728
2015-06-21T00:35	81.2938	13.6866	273	128.31	147.81312	678.4622208
2015-06-21T00:45	81.2918	13.6966	242	113.74	131.02848	601.4207232
2015-06-21T00:55	81.2777	13.6739	248	116.56	134.27712	616.3319808
2015-06-21T01:05	81.2729	13.6852	263	123.61	142.39872	653.6101248
2015-06-21T01:15	81.2733	13.6842	219	102.93	118.57536	544.2609024
2015-06-21T01:25	81.2581	13.7013	278	130.66	150.52032	690.8882688
2015-06-21T01:35	81.2431	13.6953	275	129.25	148.896	683.43264
2015-06-21T01:45	81.2261	13.6882	230	108.1	124.5312	571.598208
2015-06-21T01:55	81.2104	13.6996	248	116.56	134.27712	616.3319808
2015-06-21T02:05	81.1998	13.7023	266	125.02	144.02304	661.0657536
2015-06-21T02:15	81.1893	13.6859	333	156.51	180.29952	827.5747968
2015-06-21T02:25	81.1864	13.6908	325	152.75	175.968	807.69312
2015-06-21T02:35	81.1745	13.6954	358	168.26	193.83552	889.7050368
2015-06-21T02:45	81.1629	13.7545	354	166.38	191.66976	879.7641984
2015-06-21T02:55	81.1505	13.7992	324	152.28	175.42656	805.2079104
2015-06-21T03:05	81.1405	13.847	220	103.4	119.1168	546.746112
2015-06-21T03:15	81.1258	13.7975	366	172.02	198.16704	909.5867136
2015-06-21T03:25	81.1109	13.8467	373	175.31	201.95712	926.9831808
2015-06-21T03:35	81.0948	13.8875	360	169.2	194.9184	894.675456
2015-06-21T03:45	81.0742	13.9269	357	167.79	193.29408	887.2198272
2015-06-21T03:55	81.0567	13.9067	361	169.67	195.45984	897.1606656
2015-06-21T04:05	81.0387	13.9078	306	143.82	165.68064	760.4741376
2015-06-21T04:15	81.0313	13.8078	311	146.17	168.38784	772.9001856
2015-06-21T04:25	81.0205	13.7299	287	134.89	155.39328	713.2551552
2015-06-21T04:35	81.0135	13.6697	234	109.98	126.69696	581.5390464
2015-06-21T04:45	81.0145	13.6885	392	184.24	212.24448	974.2021632
2015-06-21T04:55	81.0046	13.6491	330	155.1	178.6752	820.119168
2015-06-21T05:05	81.0002	13.5521	430	202.1	232.8192	1068.640128
2015-06-21T05:15	80.9934	13.4729	433	203.51	234.44352	1076.095757
2015-06-21T05:25	80.9961	13.4	425	199.75	230.112	1056.21408
2015-06-21T05:35	80.998	13.3117	454	213.38	245.81376	1128.285158
2015-06-21T05:45	81.0011	13.2581	456	214.32	246.89664	1133.255578
2015-06-21T05:55	81.0078	13.1781	466	219.02	252.31104	1158.107674
2015-06-21T06:05	81.0148	13.0889	314	147.58	170.01216	780.3558144
2015-06-21T06:15	81.0137	12.9952	449	211.03	243.10656	1115.85911
2015-06-21T06:25	81.0191	12.8989	466	219.02	252.31104	1158.107674
2015-06-21T06:35	81.0208	12.8733	375	176.25	203.04	931.9536
2015-06-21T06:45	81.0133	12.9272	429	201.63	232.27776	1066.154918
2015-06-21T06:55	81.0137	12.9703	119	55.93	64.43136	295.7399424
2015-06-21T07:05	81.0143	12.9636	117	54.99	63.34848	290.7695232
2015-06-21T07:15	81.0151	12.9536	163	76.61	88.25472	405.0891648
2015-06-21T07:25	81.0175	12.917	398	187.06	215.49312	989.1134208
2015-06-21T07:35	81.0204	12.8798	417	195.99	225.78048	1036.332403
2015-06-21T07:45	81.0246	12.8458	487	228.89	263.68128	1210.297075
2015-06-21T07:55	81.0264	12.8371	434	203.98	234.98496	1078.580966
2015-06-21T08:05	81.0277	12.8379	510	239.7	276.1344	1267.456896
2015-06-21T08:15	81.0275	12.8387	559	262.73	302.66496	1389.232166
2015-06-21T08:25	81.0273	12.8391	516	242.52	279.38304	1282.368154
2015-06-21T08:35	81.0318	12.8559	551	258.97	298.33344	1369.35049
2015-06-21T08:45	81.0316	12.8559	589	276.83	318.90816	1463.788454
2015-06-21T08:55	81.0313	12.8557	637	299.39	344.89728	1583.078515
2015-06-21T09:05	81.0311	12.8556	677	318.19	366.55488	1682.486899
2015-06-21T09:15	81.0308	12.8555	601	282.47	325.40544	1493.61097
2015-06-21T09:25	81.0293	12.8543	635	298.45	343.8144	1578.108096
2015-06-21T09:35	81.0301	12.8548	463	217.61	250.68672	1150.652045
2015-06-21T09:45	81.0304	12.8541	507	238.29	274.51008	1260.001267
2015-06-21T09:55	81.0301	12.8533	535	251.45	289.6704	1329.587136
2015-06-21T10:05	81.0298	12.8525	560	263.2	303.2064	1391.717376
2015-06-21T10:15	81.0296	12.8515	596	280.12	322.69824	1481.184922
2015-06-21T10:25	81.0293	12.8505	512	240.64	277.21728	1272.427315
2015-06-21T10:35	81.029	12.8491	613	288.11	331.90272	1523.433485
2015-06-21T10:45	81.0287	12.8479	636	298.92	344.35584	1580.593306
2015-06-21T10:55	81.0283	12.8468	439	206.33	237.69216	1091.007014
2015-06-21T11:05	81.0237	12.84	553	259.91	299.41632	1374.320909
2015-06-21T11:15	81.0282	12.8476	657	308.79	355.72608	1632.782707
2015-06-21T11:25	81.0279	12.8461	631	296.57	341.64864	1568.167258
2015-06-21T11:35	81.0276	12.8445	616	289.52	333.52704	1530.889114
2015-06-21T11:45	81.027	12.8422	386	181.42	208.99584	959.2909056
2015-06-21T11:55	81.0264	12.8414	329	154.63	178.13376	817.6339584
2015-06-21T12:05	81.0266	12.8382	277	130.19	149.97888	688.4030592
2015-06-21T12:15	81.0254	12.8382	319	149.93	172.71936	792.7818624
2015-06-21T12:25	81.0264	12.8371	348	163.56	188.42112	864.8529408
2015-06-21T12:35	81.0302	12.8275	469	220.43	253.93536	1165.563302
2015-06-21T12:45	81.0302	12.7258	445	209.15	240.9408	1105.918272
2015-06-21T12:55	81.0308	12.7717	570	267.9	308.6208	1416.569472
2015-06-21T13:05	81.0301	12.8352	512	240.64	277.21728	1272.427315
2015-06-21T13:15	81.0307	12.8441	455	213.85	246.3552	1130.770368
2015-06-21T13:25	81.0309	12.848	476	223.72	257.72544	1182.95977
2015-06-21T13:35	81.03	12.8384	528	248.16	285.88032	1312.190669
2015-06-21T13:45	81.0288	12.8086	528	248.16	285.88032	1312.190669
2015-06-21T13:55	81.0291	12.7683	584	274.48	316.20096	1451.362406
2015-06-21T14:05	81.0299	12.726	604	283.88	327.02976	1501.066598
2015-06-21T14:15	81.0324	12.6948	567	266.49	306.99648	1409.113843
2015-06-21T14:25	81.0334	12.6709	545	256.15	295.0848	1354.439232
2015-06-21T14:35	81.0353	12.6555	507	238.29	274.51008	1260.001267
2015-06-21T14:45	81.0398	12.6263	419	196.93	226.86336	1041.302822
2015-06-21T14:55	81.0408	12.6211	351	164.97	190.04544	872.3085696
2015-06-21T15:05	81.0402	12.6215	289	135.83	156.47616	718.2255744
2015-06-21T15:15	81.0513	12.5453	295	138.65	159.7248	733.136832
2015-06-21T15:25	81.0621	12.4779	273	128.31	147.81312	678.4622208
2015-06-21T15:35	81.0731	12.405	260	122.2	140.7744	646.154496
2015-06-21T15:45	81.0844	12.3059	263	123.61	142.39872	653.6101248
2015-06-21T15:55	81.0798	12.2014	269	126.43	145.64736	668.5213824
2015-06-21T16:05	81.0811	12.1052	289	135.83	156.47616	718.2255744
2015-06-21T16:15	81.0906	12.0106	211	99.17	114.24384	524.3792256
2015-06-21T16:25	81.0913	11.9945	189	88.83	102.33216	469.7046144
2015-06-21T16:35	81.094	11.9329	193	90.71	104.49792	479.6454528
2015-06-21T16:45	81.0935	11.9325	187	87.89	101.24928	464.7341952
2015-06-21T16:55	81.0912	11.9313	176	82.72	95.29344	437.3968896
2015-06-21T17:05	81.0912	11.9317	173	81.31	93.66912	429.9412608
2015-06-21T17:15	81.0917	11.9326	165	77.55	89.3376	410.059584
2015-06-21T17:25	81.082	11.8861	154	72.38	83.38176	382.7222784
2015-06-21T17:35	81.0731	11.7935	158	74.26	85.54752	392.6631168
2015-06-21T17:45	81.0672	11.6961	158	74.26	85.54752	392.6631168
2015-06-21T17:55	81.0471	11.6554	159	74.73	86.08896	395.1483264
2015-06-21T18:05	81.0388	11.6301	153	71.91	82.84032	380.2370688
2015-06-21T18:15	81.0374	11.5878	149	70.03	80.67456	370.2962304
2015-06-21T18:25	81.0292	11.5251	146	68.62	79.05024	362.8406016
2015-06-21T18:35	81.0207	11.4753	142	66.74	76.88448	352.8997632
2015-06-21T18:45	81.0186	11.4222	140	65.8	75.8016	347.929344
2015-06-21T18:55	81.0177	11.4391	140	65.8	75.8016	347.929344
2015-06-21T19:05	81.0171	11.4386	143	67.21	77.42592	355.3849728
2015-06-21T19:15	81.0175	11.4406	142	66.74	76.88448	352.8997632
2015-06-21T19:25	81.0174	11.4401	139	65.33	75.26016	345.4441344
2015-06-21T19:35	81.0173	11.4401	137	64.39	74.17728	340.4737152
2015-06-21T19:45	81.0166	11.4424	129	60.63	69.84576	320.5920384
2015-06-21T19:55	81.0169	11.445	129	60.63	69.84576	320.5920384
2015-06-21T20:05	81.0168	11.4453	146	68.62	79.05024	362.8406016
2015-06-21T20:15	81.0167	11.4458	149	70.03	80.67456	370.2962304
2015-06-21T20:25	81.0166	11.4459	148	69.56	80.13312	367.8110208
2015-06-21T20:35	81.0192	11.398	151	70.97	81.75744	375.2666496
2015-06-21T20:45	81.0207	11.3177	135	63.45	73.0944	335.503296
2015-06-21T20:55	81.0275	11.2371	125	58.75	67.68	310.6512
2015-06-21T21:05	81.0347	11.1535	109	51.23	59.01696	270.8878464
2015-06-21T21:15	81.043	11.0485	99	46.53	53.60256	246.0357504
2015-06-21T21:25	81.0529	10.9809	100	47	54.144	248.52096
2015-06-21T21:35	81.0486	10.9053	98	46.06	53.06112	243.5505408
2015-06-21T21:45	81.048	10.8159	96	45.12	51.97824	238.5801216
2015-06-21T21:55	81.0421	10.7678	91	42.77	49.27104	226.1540736
2015-06-21T22:05	81.0425	10.7717	99	46.53	53.60256	246.0357504
2015-06-21T22:15	81.0423	10.7696	88	41.36	47.64672	218.6984448
2015-06-21T22:25	81.04	10.7516	86	40.42	46.56384	213.7280256
2015-06-21T22:35	81.0373	10.7161	82	38.54	44.39808	203.7871872
2015-06-21T22:45	81.0393	10.6276	61	28.67	33.02784	151.5977856
2015-06-21T22:55	81.0474	10.5816	83	39.01	44.93952	206.2723968
2015-06-21T23:05	81.0436	10.5034	109	51.23	59.01696	270.8878464
2015-06-21T23:15	81.0465	10.4169	113	53.11	61.18272	280.8286848
2015-06-21T23:25	81.0467	10.411	111	52.17	60.09984	275.8582656
2015-06-21T23:35	81.0544	10.3741	87	40.89	47.10528	216.2132352
2015-06-21T23:45	81.064	10.3639	92	43.24	49.81248	228.6392832
2015-06-21T23:55	81.0754	10.3757	88	41.36	47.64672	218.6984448
2015-06-22T00:05	81.0825	10.2792	91	42.77	49.27104	226.1540736
2015-06-22T00:15	81.0829	10.2132	94	44.18	50.89536	233.6097024
2015-06-22T00:25	81.0825	10.2065	97	45.59	52.51968	241.0653312
2015-06-22T00:35	81.0831	10.212	86	40.42	46.56384	213.7280256
2015-06-22T00:45	81.0825	10.2164	84	39.48	45.48096	208.7576064
2015-06-22T00:55	81.0815	10.2136	84	39.48	45.48096	208.7576064
2015-06-22T01:05	81.0814	10.214	89	41.83	48.18816	221.1836544
2015-06-22T01:15	81.0819	10.2196	92	43.24	49.81248	228.6392832
2015-06-22T01:25	81.0828	10.2292	103	48.41	55.76832	255.9765888
2015-06-22T01:35	81.0832	10.2336	112	52.64	60.64128	278.3434752
2015-06-22T01:45	81.0818	10.2362	143	67.21	77.42592	355.3849728
2015-06-22T01:55	81.0818	10.2233	142	66.74	76.88448	352.8997632
2015-06-22T02:05	81.0937	10.2253	124	58.28	67.13856	308.1659904
2015-06-22T02:15	81.0955	10.156	148	69.56	80.13312	367.8110208
2015-06-22T02:25	81.0908	10.1401	137	64.39	74.17728	340.4737152
2015-06-22T02:35	81.089	10.1261	128	60.16	69.30432	318.1068288
2015-06-22T02:45	81.0839	10.0646	101	47.47	54.68544	251.0061696
2015-06-22T02:55	81.0872	9.9515	143	67.21	77.42592	355.3849728
2015-06-22T03:05	81.1057	9.9211	125	58.75	67.68	310.6512
2015-06-22T03:15	81.1128	9.8292	146	68.62	79.05024	362.8406016
2015-06-22T03:25	81.1069	9.7807	147	69.09	79.59168	365.3258112
2015-06-22T03:35	81.1105	9.791	102	47.94	55.22688	253.4913792
2015-06-22T03:45	81.1205	9.7561	155	72.85	83.9232	385.207488
2015-06-22T03:55	81.1186	9.7236	123	57.81	66.59712	305.6807808
2015-06-22T04:05	81.1186	9.7235	138	64.86	74.71872	342.9589248
2015-06-22T04:15	81.1186	9.7274	166	78.02	89.87904	412.5447936
2015-06-22T04:25	81.1186	9.7322	156	73.32	84.46464	387.6926976
2015-06-22T04:35	81.1181	9.7378	187	87.89	101.24928	464.7341952
2015-06-22T04:45	81.1178	9.7424	175	82.25	94.752	434.91168
2015-06-22T04:55	81.1176	9.7474	197	92.59	106.66368	489.5862912
2015-06-22T05:05	81.1173	9.753	178	83.66	96.37632	442.3673088
2015-06-22T05:15	81.1171	9.7587	211	99.17	114.24384	524.3792256
2015-06-22T05:25	81.1168	9.7642	202	94.94	109.37088	502.0123392
2015-06-22T05:35	81.1166	9.7721	204	95.88	110.45376	506.9827584
2015-06-22T05:45	81.1127	9.7489	243	114.21	131.56992	603.9059328
2015-06-22T05:55	81.111	9.6796	221	103.87	119.65824	549.2313216
2015-06-22T06:05	81.11	9.6192	219	102.93	118.57536	544.2609024
2015-06-22T06:15	81.1077	9.5518	230	108.1	124.5312	571.598208
2015-06-22T06:25	81.1057	9.51	234	109.98	126.69696	581.5390464
2015-06-22T06:35	81.1039	9.5033	223	104.81	120.74112	554.2017408
2015-06-22T06:45	81.1044	9.4547	235	110.45	127.2384	584.024256
2015-06-22T06:55	81.1024	9.4463	236	110.92	127.77984	586.5094656
